complexity,comments,duplication,test_success,fast_tests,coverage,repository,version,ncloc,code_quality,testing_status,Maintainability,Reliability,total
1.0,0.04,0.92,0.0,1.0,0.24,fga-eps-mds-2024.2-ARANDU-APP,01-15-2025-13-31-55,10132,0.6468,0.37,0.3234,0.185,0.5084
1.0,0.04,0.92,0.0,1.0,0.24,fga-eps-mds-2024.2-ARANDU-APP,01-15-2025-16-16-31,10097,0.6468,0.37,0.3234,0.185,0.5084
1.0,0.0392156862745098,0.9215686274509803,0.0,1.0,0.23529411764705882,fga-eps-mds-2024.2-ARANDU-APP,01-16-2025-19-58-32,10145,0.6470588235294118,0.36764705882352944,0.3235294117647059,0.18382352941176472,0.5073529411764706
1.0,0.038461538461538464,0.9230769230769231,0.0,1.0,0.23076923076923078,fga-eps-mds-2024.2-ARANDU-APP,01-16-2025-21-49-41,10213,0.6473076923076924,0.3653846153846154,0.3236538461538462,0.1826923076923077,0.5063461538461539
1.0,0.038461538461538464,0.9230769230769231,0.0,1.0,0.25,fga-eps-mds-2024.2-ARANDU-APP,01-17-2025-17-15-18,10285,0.6473076923076924,0.375,0.3236538461538462,0.1875,0.5111538461538462
1.0,0.038461538461538464,0.9230769230769231,0.0,1.0,0.28846153846153844,fga-eps-mds-2024.2-ARANDU-APP,01-18-2025-19-31-28,10421,0.6473076923076924,0.3942307692307692,0.3236538461538462,0.1971153846153846,0.5207692307692308
1.0,0.03773584905660377,0.9245283018867925,0.0,1.0,0.3018867924528302,fga-eps-mds-2024.2-ARANDU-APP,01-19-2025-22-47-07,10474,0.6475471698113209,0.40094339622641506,0.32377358490566044,0.20047169811320753,0.524245283018868
1.0,0.03773584905660377,0.9245283018867925,0.0,1.0,0.3018867924528302,fga-eps-mds-2024.2-ARANDU-APP,01-20-2025-00-40-11,10514,0.6475471698113209,0.40094339622641506,0.32377358490566044,0.20047169811320753,0.524245283018868
1.0,0.03773584905660377,0.9245283018867925,0.0,1.0,0.3018867924528302,fga-eps-mds-2024.2-ARANDU-APP,01-20-2025-16-09-13,10514,0.6475471698113209,0.40094339622641506,0.32377358490566044,0.20047169811320753,0.524245283018868
1.0,0.03773584905660377,0.9245283018867925,0.0,1.0,0.32075471698113206,fga-eps-mds-2024.2-ARANDU-APP,01-20-2025-16-14-00,10509,0.6475471698113209,0.410377358490566,0.32377358490566044,0.205188679245283,0.5289622641509435
1.0,0.03773584905660377,0.9245283018867925,0.0,1.0,0.32075471698113206,fga-eps-mds-2024.2-ARANDU-APP,01-20-2025-19-49-15,10509,0.6475471698113209,0.410377358490566,0.32377358490566044,0.205188679245283,0.5289622641509435
1.0,0.04918032786885246,0.9344262295081968,0.0,1.0,0.2786885245901639,fga-eps-mds-2024.2-ARANDU-APP,01-21-2025-02-46-28,11619,0.6545901639344263,0.38934426229508196,0.32729508196721313,0.19467213114754098,0.5219672131147541
1.0,0.046153846153846156,0.9384615384615385,0.0,1.0,0.3230769230769231,fga-eps-mds-2024.2-ARANDU-APP,01-22-2025-13-58-55,11770,0.6549230769230769,0.4115384615384615,0.32746153846153847,0.20576923076923076,0.5332307692307692
1.0,0.04225352112676056,0.9436619718309859,0.0,1.0,0.3380281690140845,fga-eps-mds-2024.2-ARANDU-APP,01-22-2025-15-07-49,12705,0.6553521126760564,0.41901408450704225,0.3276760563380282,0.20950704225352113,0.5371830985915493
1.0,0.04225352112676056,0.9436619718309859,0.0,1.0,0.3380281690140845,fga-eps-mds-2024.2-ARANDU-APP,01-22-2025-21-36-48,12774,0.6553521126760564,0.41901408450704225,0.3276760563380282,0.20950704225352113,0.5371830985915493
1.0,0.028169014084507043,0.9154929577464789,0.0,1.0,0.3380281690140845,fga-eps-mds-2024.2-ARANDU-APP,01-24-2025-14-37-03,12961,0.6414084507042255,0.41901408450704225,0.32070422535211274,0.20950704225352113,0.5302112676056339
1.0,0.028169014084507043,0.9154929577464789,0.0,1.0,0.3380281690140845,fga-eps-mds-2024.2-ARANDU-APP,01-24-2025-15-54-53,12946,0.6414084507042255,0.41901408450704225,0.32070422535211274,0.20950704225352113,0.5302112676056339
1.0,0.014084507042253521,0.9154929577464789,0.0,1.0,0.3380281690140845,fga-eps-mds-2024.2-ARANDU-APP,01-25-2025-22-17-53,12926,0.6367605633802818,0.41901408450704225,0.3183802816901409,0.20950704225352113,0.527887323943662
1.0,0.0,0.9230769230769231,0.0,1.0,0.3076923076923077,fga-eps-mds-2024.2-ARANDU-APP,01-26-2025-01-25-56,14229,0.6346153846153846,0.40384615384615385,0.3173076923076923,0.20192307692307693,0.5192307692307692
1.0,0.0,0.9230769230769231,0.0,1.0,0.3076923076923077,fga-eps-mds-2024.2-ARANDU-APP,01-26-2025-02-19-31,14338,0.6346153846153846,0.40384615384615385,0.3173076923076923,0.20192307692307693,0.5192307692307692
1.0,0.0,0.9230769230769231,0.0,1.0,0.3076923076923077,fga-eps-mds-2024.2-ARANDU-APP,01-26-2025-02-32-00,14338,0.6346153846153846,0.40384615384615385,0.3173076923076923,0.20192307692307693,0.5192307692307692
1.0,0.0,0.9230769230769231,0.0,1.0,0.3076923076923077,fga-eps-mds-2024.2-ARANDU-APP,01-26-2025-02-45-44,14338,0.6346153846153846,0.40384615384615385,0.3173076923076923,0.20192307692307693,0.5192307692307692
1.0,0.0,0.9230769230769231,0.0,1.0,0.3076923076923077,fga-eps-mds-2024.2-ARANDU-APP,01-28-2025-21-44-46,14338,0.6346153846153846,0.40384615384615385,0.3173076923076923,0.20192307692307693,0.5192307692307692
1.0,0.0,0.9230769230769231,0.0,1.0,0.3076923076923077,fga-eps-mds-2024.2-ARANDU-APP,01-30-2025-15-03-01,14338,0.6346153846153846,0.40384615384615385,0.3173076923076923,0.20192307692307693,0.5192307692307692
1.0,0.011904761904761904,0.9285714285714286,0.0,1.0,0.2857142857142857,fga-eps-mds-2024.2-ARANDU-APP,02-01-2025-14-43-07,15765,0.6403571428571428,0.39285714285714285,0.3201785714285714,0.19642857142857142,0.5166071428571428
1.0,0.022727272727272728,0.9318181818181818,0.0,1.0,0.26136363636363635,fga-eps-mds-2024.2-ARANDU-APP,02-01-2025-18-28-44,16750,0.645,0.3806818181818182,0.3225,0.1903409090909091,0.5128409090909091
1.0,0.045454545454545456,0.9318181818181818,0.0,1.0,0.26136363636363635,fga-eps-mds-2024.2-ARANDU-APP,02-01-2025-20-41-23,17105,0.6525000000000001,0.3806818181818182,0.32625000000000004,0.1903409090909091,0.5165909090909091
1.0,0.0425531914893617,0.9361702127659575,0.0,1.0,0.24468085106382978,fga-eps-mds-2024.2-ARANDU-APP,02-02-2025-00-13-25,18033,0.6529787234042553,0.3723404255319149,0.32648936170212767,0.18617021276595744,0.5126595744680851
1.0,0.041237113402061855,0.9381443298969072,0.0,1.0,0.23711340206185566,fga-eps-mds-2024.2-ARANDU-APP,02-02-2025-02-14-32,18296,0.6531958762886598,0.36855670103092786,0.3265979381443299,0.18427835051546393,0.5108762886597938
1.0,0.041237113402061855,0.9381443298969072,0.0,1.0,0.23711340206185566,fga-eps-mds-2024.2-ARANDU-APP,02-08-2025-22-39-06,18296,0.6531958762886598,0.36855670103092786,0.3265979381443299,0.18427835051546393,0.5108762886597938
1.0,0.041237113402061855,0.9381443298969072,0.0,1.0,0.26804123711340205,fga-eps-mds-2024.2-ARANDU-APP,02-09-2025-21-34-16,18296,0.6531958762886598,0.384020618556701,0.3265979381443299,0.1920103092783505,0.5186082474226804
1.0,0.041237113402061855,0.9381443298969072,0.0,1.0,0.26804123711340205,fga-eps-mds-2024.2-ARANDU-APP,02-09-2025-21-49-40,18296,0.6531958762886598,0.384020618556701,0.3265979381443299,0.1920103092783505,0.5186082474226804
1.0,0.041237113402061855,0.9381443298969072,0.0,1.0,0.26804123711340205,fga-eps-mds-2024.2-ARANDU-APP,02-09-2025-22-00-58,18296,0.6531958762886598,0.384020618556701,0.3265979381443299,0.1920103092783505,0.5186082474226804
1.0,0.041237113402061855,0.9381443298969072,0.0,1.0,0.26804123711340205,fga-eps-mds-2024.2-ARANDU-APP,02-09-2025-22-29-40,18296,0.6531958762886598,0.384020618556701,0.3265979381443299,0.1920103092783505,0.5186082474226804
1.0,0.038834951456310676,0.9223300970873787,0.0,1.0,0.30097087378640774,fga-eps-mds-2024.2-ARANDU-APP,02-09-2025-22-36-35,20584,0.6471844660194175,0.40048543689320387,0.32359223300970874,0.20024271844660194,0.5238349514563106
1.0,0.038834951456310676,0.9223300970873787,0.0,1.0,0.30097087378640774,fga-eps-mds-2024.2-ARANDU-APP,02-09-2025-23-45-51,20584,0.6471844660194175,0.40048543689320387,0.32359223300970874,0.20024271844660194,0.5238349514563106
1.0,0.038834951456310676,0.9223300970873787,0.0,1.0,0.30097087378640774,fga-eps-mds-2024.2-ARANDU-APP,02-10-2025-00-17-36,20584,0.6471844660194175,0.40048543689320387,0.32359223300970874,0.20024271844660194,0.5238349514563106
1.0,0.038834951456310676,0.9223300970873787,0.0,1.0,0.3106796116504854,fga-eps-mds-2024.2-ARANDU-APP,02-10-2025-01-00-39,20584,0.6471844660194175,0.4053398058252427,0.32359223300970874,0.20266990291262135,0.5262621359223301
1.0,0.038834951456310676,0.9223300970873787,0.0,1.0,0.3300970873786408,fga-eps-mds-2024.2-ARANDU-APP,02-10-2025-03-20-10,20684,0.6471844660194175,0.4150485436893204,0.32359223300970874,0.2075242718446602,0.5311165048543689
1.0,0.0,1.0,0.0,0.0,0.0,fga-eps-mds-2024.2-ARANDU-APP,12-02-2024-01-35-33,120,0.66,0.0,0.33,0.0,0.33
1.0,0.0,1.0,0.0,0.0,0.0,fga-eps-mds-2024.2-ARANDU-APP,12-02-2024-01-52-13,120,0.66,0.0,0.33,0.0,0.33
1.0,0.0,1.0,0.0,0.0,0.0,fga-eps-mds-2024.2-ARANDU-APP,12-02-2024-02-24-12,120,0.66,0.0,0.33,0.0,0.33
1.0,0.0,1.0,0.0,0.0,0.0,fga-eps-mds-2024.2-ARANDU-APP,12-02-2024-03-12-03,120,0.66,0.0,0.33,0.0,0.33
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-02-2024-23-56-49,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-06-2024-13-52-01,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-06-2024-18-13-45,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-07-2024-02-11-56,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-07-2024-15-02-40,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-07-2024-21-22-27,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-07-2024-23-51-09,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-13-2024-20-05-17,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-15-2024-12-29-29,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-15-2024-13-05-02,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-16-2024-15-28-51,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-18-2024-15-20-43,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-18-2024-15-20-47,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2024.2-ARANDU-APP,12-20-2024-20-39-13,120,0.66,0.75,0.33,0.375,0.7050000000000001
1.0,0.05128205128205128,0.9487179487179487,0.0,1.0,0.10256410256410256,fga-eps-mds-2024.2-ARANDU-APP,12-20-2024-21-27-52,7914,0.66,0.30128205128205127,0.33,0.15064102564102563,0.4806410256410256
1.0,0.05128205128205128,0.9487179487179487,0.0,1.0,0.10256410256410256,fga-eps-mds-2024.2-ARANDU-APP,12-22-2024-23-01-39,8014,0.66,0.30128205128205127,0.33,0.15064102564102563,0.4806410256410256
1.0,0.05128205128205128,0.9487179487179487,0.0,1.0,0.1794871794871795,fga-eps-mds-2024.2-ARANDU-APP,12-24-2024-16-47-26,8029,0.66,0.33974358974358976,0.33,0.16987179487179488,0.4998717948717949
1.0,0.05128205128205128,0.9487179487179487,0.0,1.0,0.23076923076923078,fga-eps-mds-2024.2-ARANDU-APP,12-26-2024-01-55-48,8084,0.66,0.3653846153846154,0.33,0.1826923076923077,0.5126923076923078
1.0,0.05128205128205128,0.9487179487179487,0.0,1.0,0.23076923076923078,fga-eps-mds-2024.2-ARANDU-APP,12-26-2024-01-55-49,8084,0.66,0.3653846153846154,0.33,0.1826923076923077,0.5126923076923078
1.0,0.05128205128205128,0.9487179487179487,0.0,1.0,0.23076923076923078,fga-eps-mds-2024.2-ARANDU-APP,12-27-2024-13-34-19,8212,0.66,0.3653846153846154,0.33,0.1826923076923077,0.5126923076923078
1.0,0.05,0.95,0.0,1.0,0.25,fga-eps-mds-2024.2-ARANDU-APP,12-28-2024-03-02-19,8354,0.66,0.375,0.33,0.1875,0.5175000000000001
0.8765432098765432,0.0,0.9876543209876543,1.0,1.0,0.41975308641975306,fga-eps-mds-2024.2-ARANDU-Frontend,01-19-2025-23-19-10,23323,0.6151851851851852,0.7098765432098766,0.3075925925925926,0.3549382716049383,0.6625308641975309
0.8765432098765432,0.0,0.9876543209876543,1.0,1.0,0.4074074074074074,fga-eps-mds-2024.2-ARANDU-Frontend,02-01-2025-22-17-35,23308,0.6151851851851852,0.7037037037037037,0.3075925925925926,0.35185185185185186,0.6594444444444445
0.8620689655172413,0.0,0.9885057471264368,1.0,1.0,0.4482758620689655,fga-eps-mds-2024.2-ARANDU-Frontend,02-02-2025-02-00-42,25512,0.6106896551724138,0.7241379310344828,0.3053448275862069,0.3620689655172414,0.6674137931034483
0.8636363636363636,0.0,0.9886363636363636,1.0,1.0,0.45454545454545453,fga-eps-mds-2024.2-ARANDU-Frontend,02-02-2025-02-19-23,25648,0.6112500000000001,0.7272727272727273,0.30562500000000004,0.36363636363636365,0.6692613636363637
0.8636363636363636,0.0,0.9886363636363636,1.0,1.0,0.45454545454545453,fga-eps-mds-2024.2-ARANDU-Frontend,02-10-2025-03-13-29,25648,0.6112500000000001,0.7272727272727273,0.30562500000000004,0.36363636363636365,0.6692613636363637
0.8636363636363636,0.0,0.9886363636363636,1.0,1.0,0.45454545454545453,fga-eps-mds-2024.2-ARANDU-Frontend,02-10-2025-03-24-59,25648,0.6112500000000001,0.7272727272727273,0.30562500000000004,0.36363636363636365,0.6692613636363637
0.8765432098765432,0.0,0.9876543209876543,0.0,0.0,0.41975308641975306,fga-eps-mds-2024.2-ARANDU-Frontend,12-02-2024-04-57-01,23315,0.6151851851851852,0.20987654320987653,0.3075925925925926,0.10493827160493827,0.4125308641975308
0.8765432098765432,0.0,0.9876543209876543,1.0,1.0,0.41975308641975306,fga-eps-mds-2024.2-ARANDU-Frontend,12-02-2024-23-55-07,23315,0.6151851851851852,0.7098765432098766,0.3075925925925926,0.3549382716049383,0.6625308641975309
0.8765432098765432,0.0,0.9876543209876543,1.0,1.0,0.41975308641975306,fga-eps-mds-2024.2-ARANDU-Frontend,12-04-2024-02-57-11,23315,0.6151851851851852,0.7098765432098766,0.3075925925925926,0.3549382716049383,0.6625308641975309
0.8765432098765432,0.0,0.9876543209876543,1.0,1.0,0.41975308641975306,fga-eps-mds-2024.2-ARANDU-Frontend,12-08-2024-16-14-05,23315,0.6151851851851852,0.7098765432098766,0.3075925925925926,0.3549382716049383,0.6625308641975309
0.8765432098765432,0.0,0.9876543209876543,1.0,1.0,0.41975308641975306,fga-eps-mds-2024.2-ARANDU-Frontend,12-08-2024-20-13-41,23323,0.6151851851851852,0.7098765432098766,0.3075925925925926,0.3549382716049383,0.6625308641975309
0.8765432098765432,0.0,0.9876543209876543,1.0,1.0,0.4074074074074074,fga-eps-mds-2024.2-ARANDU-Frontend,12-08-2024-20-48-09,23323,0.6151851851851852,0.7037037037037037,0.3075925925925926,0.35185185185185186,0.6594444444444445
0.8765432098765432,0.0,0.9876543209876543,1.0,1.0,0.41975308641975306,fga-eps-mds-2024.2-ARANDU-Frontend,12-08-2024-21-39-32,23323,0.6151851851851852,0.7098765432098766,0.3075925925925926,0.3549382716049383,0.6625308641975309
0.8765432098765432,0.0,0.9876543209876543,1.0,1.0,0.41975308641975306,fga-eps-mds-2024.2-ARANDU-Frontend,12-08-2024-21-47-36,23323,0.6151851851851852,0.7098765432098766,0.3075925925925926,0.3549382716049383,0.6625308641975309
0.8765432098765432,0.0,0.9876543209876543,1.0,1.0,0.41975308641975306,fga-eps-mds-2024.2-ARANDU-Frontend,12-09-2024-03-05-06,23323,0.6151851851851852,0.7098765432098766,0.3075925925925926,0.3549382716049383,0.6625308641975309
0.5185185185185185,0.0,1.0,1.0,1.0,0.8148148148148148,fga-eps-mds-2024.2-ARANDU-UserService,01-10-2025-23-40-38,4566,0.5011111111111111,0.9074074074074074,0.25055555555555553,0.4537037037037037,0.7042592592592593
0.5185185185185185,0.0,1.0,1.0,1.0,0.8148148148148148,fga-eps-mds-2024.2-ARANDU-UserService,01-10-2025-23-41-20,4566,0.5011111111111111,0.9074074074074074,0.25055555555555553,0.4537037037037037,0.7042592592592593
0.5185185185185185,0.0,1.0,1.0,1.0,0.8148148148148148,fga-eps-mds-2024.2-ARANDU-UserService,01-11-2025-00-50-43,4542,0.5011111111111111,0.9074074074074074,0.25055555555555553,0.4537037037037037,0.7042592592592593
0.5185185185185185,0.0,1.0,1.0,1.0,0.8148148148148148,fga-eps-mds-2024.2-ARANDU-UserService,01-11-2025-01-09-49,4513,0.5011111111111111,0.9074074074074074,0.25055555555555553,0.4537037037037037,0.7042592592592593
0.5185185185185185,0.0,1.0,1.0,1.0,0.8148148148148148,fga-eps-mds-2024.2-ARANDU-UserService,01-12-2025-22-02-25,4513,0.5011111111111111,0.9074074074074074,0.25055555555555553,0.4537037037037037,0.7042592592592593
0.6363636363636364,0.0,1.0,1.0,1.0,0.6818181818181818,fga-eps-mds-2024.2-ARANDU-UserService,01-12-2025-22-12-44,4525,0.54,0.8409090909090908,0.27,0.4204545454545454,0.6904545454545454
0.5185185185185185,0.0,1.0,1.0,1.0,0.8148148148148148,fga-eps-mds-2024.2-ARANDU-UserService,01-19-2025-23-43-29,4525,0.5011111111111111,0.9074074074074074,0.25055555555555553,0.4537037037037037,0.7042592592592593
0.5185185185185185,0.0,1.0,1.0,1.0,0.8148148148148148,fga-eps-mds-2024.2-ARANDU-UserService,01-26-2025-01-09-03,4510,0.5011111111111111,0.9074074074074074,0.25055555555555553,0.4537037037037037,0.7042592592592593
0.5185185185185185,0.0,1.0,1.0,1.0,0.8148148148148148,fga-eps-mds-2024.2-ARANDU-UserService,01-26-2025-01-24-43,4522,0.5011111111111111,0.9074074074074074,0.25055555555555553,0.4537037037037037,0.7042592592592593
0.5185185185185185,0.0,1.0,1.0,1.0,0.8148148148148148,fga-eps-mds-2024.2-ARANDU-UserService,01-28-2025-00-39-27,4522,0.5011111111111111,0.9074074074074074,0.25055555555555553,0.4537037037037037,0.7042592592592593
0.5185185185185185,0.0,1.0,1.0,1.0,0.8148148148148148,fga-eps-mds-2024.2-ARANDU-UserService,02-01-2025-17-27-10,4766,0.5011111111111111,0.9074074074074074,0.25055555555555553,0.4537037037037037,0.7042592592592593
0.5185185185185185,0.0,1.0,1.0,1.0,0.8148148148148148,fga-eps-mds-2024.2-ARANDU-UserService,02-02-2025-02-12-52,4831,0.5011111111111111,0.9074074074074074,0.25055555555555553,0.4537037037037037,0.7042592592592593
0.5384615384615384,0.0,1.0,1.0,1.0,0.8076923076923077,fga-eps-mds-2024.2-ARANDU-UserService,11-24-2024-21-48-16,4134,0.5076923076923077,0.9038461538461539,0.25384615384615383,0.4519230769230769,0.7057692307692307
0.5384615384615384,0.0,1.0,1.0,1.0,0.8076923076923077,fga-eps-mds-2024.2-ARANDU-UserService,12-02-2024-03-45-45,4134,0.5076923076923077,0.9038461538461539,0.25384615384615383,0.4519230769230769,0.7057692307692307
0.5384615384615384,0.0,1.0,1.0,1.0,0.8076923076923077,fga-eps-mds-2024.2-ARANDU-UserService,12-02-2024-23-54-06,4134,0.5076923076923077,0.9038461538461539,0.25384615384615383,0.4519230769230769,0.7057692307692307
0.5384615384615384,0.0,1.0,1.0,1.0,0.8076923076923077,fga-eps-mds-2024.2-ARANDU-UserService,12-08-2024-16-11-25,4134,0.5076923076923077,0.9038461538461539,0.25384615384615383,0.4519230769230769,0.7057692307692307
0.5384615384615384,0.0,1.0,1.0,1.0,0.8076923076923077,fga-eps-mds-2024.2-ARANDU-UserService,12-08-2024-20-13-55,4136,0.5076923076923077,0.9038461538461539,0.25384615384615383,0.4519230769230769,0.7057692307692307
0.5384615384615384,0.0,1.0,1.0,1.0,0.8076923076923077,fga-eps-mds-2024.2-ARANDU-UserService,12-08-2024-20-34-16,4136,0.5076923076923077,0.9038461538461539,0.25384615384615383,0.4519230769230769,0.7057692307692307
0.5384615384615384,0.0,1.0,1.0,1.0,0.8076923076923077,fga-eps-mds-2024.2-ARANDU-UserService,12-08-2024-20-48-58,4326,0.5076923076923077,0.9038461538461539,0.25384615384615383,0.4519230769230769,0.7057692307692307
0.5384615384615384,0.0,1.0,1.0,1.0,0.8076923076923077,fga-eps-mds-2024.2-ARANDU-UserService,12-08-2024-21-41-13,4326,0.5076923076923077,0.9038461538461539,0.25384615384615383,0.4519230769230769,0.7057692307692307
0.5384615384615384,0.0,1.0,1.0,1.0,0.8076923076923077,fga-eps-mds-2024.2-ARANDU-UserService,12-08-2024-21-48-18,4326,0.5076923076923077,0.9038461538461539,0.25384615384615383,0.4519230769230769,0.7057692307692307
0.5384615384615384,0.0,1.0,1.0,1.0,0.8076923076923077,fga-eps-mds-2024.2-ARANDU-UserService,12-09-2024-02-54-00,4326,0.5076923076923077,0.9038461538461539,0.25384615384615383,0.4519230769230769,0.7057692307692307
0.5384615384615384,0.0,1.0,1.0,1.0,0.8076923076923077,fga-eps-mds-2024.2-ARANDU-UserService,12-18-2024-00-34-00,4326,0.5076923076923077,0.9038461538461539,0.25384615384615383,0.4519230769230769,0.7057692307692307
0.36,0.0,1.0,1.0,1.0,0.8,fga-eps-mds-2024.2-ARANDU-StudioMaker,01-19-2025-23-44-16,3699,0.44880000000000003,0.9,0.22440000000000002,0.45,0.6744
0.36,0.0,1.0,1.0,1.0,0.8,fga-eps-mds-2024.2-ARANDU-StudioMaker,01-26-2025-01-17-00,3771,0.44880000000000003,0.9,0.22440000000000002,0.45,0.6744
0.36,0.0,1.0,1.0,1.0,0.8,fga-eps-mds-2024.2-ARANDU-StudioMaker,02-01-2025-17-28-02,3771,0.44880000000000003,0.9,0.22440000000000002,0.45,0.6744
0.42857142857142855,0.0,0.9285714285714286,1.0,1.0,0.7142857142857143,fga-eps-mds-2024.2-ARANDU-StudioMaker,02-02-2025-02-07-36,4970,0.44785714285714284,0.8571428571428572,0.22392857142857142,0.4285714285714286,0.6525000000000001
0.47368421052631576,0.0,1.0,1.0,1.0,0.7368421052631579,fga-eps-mds-2024.2-ARANDU-StudioMaker,12-02-2024-03-53-59,3008,0.48631578947368426,0.868421052631579,0.24315789473684213,0.4342105263157895,0.6773684210526316
0.47368421052631576,0.0,1.0,1.0,1.0,0.7368421052631579,fga-eps-mds-2024.2-ARANDU-StudioMaker,12-02-2024-23-56-15,3008,0.48631578947368426,0.868421052631579,0.24315789473684213,0.4342105263157895,0.6773684210526316
0.47368421052631576,0.0,1.0,1.0,1.0,0.7368421052631579,fga-eps-mds-2024.2-ARANDU-StudioMaker,12-08-2024-16-18-26,3008,0.48631578947368426,0.868421052631579,0.24315789473684213,0.4342105263157895,0.6773684210526316
0.47368421052631576,0.0,1.0,1.0,1.0,0.7368421052631579,fga-eps-mds-2024.2-ARANDU-StudioMaker,12-08-2024-20-29-56,3010,0.48631578947368426,0.868421052631579,0.24315789473684213,0.4342105263157895,0.6773684210526316
0.36,0.0,1.0,1.0,1.0,0.8,fga-eps-mds-2024.2-ARANDU-StudioMaker,12-08-2024-20-47-22,3699,0.44880000000000003,0.9,0.22440000000000002,0.45,0.6744
0.36,0.0,1.0,1.0,1.0,0.8,fga-eps-mds-2024.2-ARANDU-StudioMaker,12-08-2024-21-47-22,3699,0.44880000000000003,0.9,0.22440000000000002,0.45,0.6744
0.36,0.0,1.0,1.0,1.0,0.8,fga-eps-mds-2024.2-ARANDU-StudioMaker,12-08-2024-21-48-51,3699,0.44880000000000003,0.9,0.22440000000000002,0.45,0.6744
